m1,b1,m2,b2,mode,load,tput_m1,tput_m2,total_p90_m1,total_p90_m2,total_p99_m1,total_p99_m2,total_p100_m1,total_p100_m2,slo_m1,slo_violation_m1,slo_m2,slo_violation_m2,slo_violation_no,job_mix
alexnet,4,densenet169,8,mig,1.0,4387.909035916357,415.46150834248783,0.8878707885742188,9.439468383789062,0.8878707885742188,9.439468383789062,0.8878707885742188,9.439468383789062,"[15.523195266723633, 111.34619712829594]",0,"[37.24122047424317, 112.37168312072754]",0,0,alexnet-4-densenet169-8
squeezenet1_1,4,vgg16,2,mig,1.0,3076.100838370022,592.5355247093886,1.2793540954589844,6.437063217163086,1.2793540954589844,6.437063217163086,1.2793540954589844,6.437063217163086,"[5.745649337768555, 19.358348846435547]",0,"[6.448507308959961, 18.3983325958252]",0,0,squeezenet1_1-4-vgg16-2
densenet161,2,densenet161,8,mig,1.0,205.4569600259681,205.4569600259681,9.48786735534668,9.48786735534668,9.48786735534668,9.48786735534668,9.48786735534668,9.48786735534668,"[31.385421752929688, 97.31435775756836]",0,"[39.22939300537109, 130.18898963928223]",0,0,densenet161-2-densenet161-8
resnet34,8,vgg19,8,mig,1.0,1776.8401210767804,581.5680831761795,4.471063613891602,12.996673583984377,4.471063613891602,12.996673583984377,4.471063613891602,12.996673583984377,"[8.031487464904785, 22.634100914001465]",0,"[25.303125381469727, 86.88945770263673]",0,0,resnet34-8-vgg19-8
densenet121,2,mobilenet_v2,2,mig,1.0,281.2233755641492,894.2863106605938,6.895542144775391,2.178430557250977,6.895542144775391,2.178430557250977,6.895542144775391,2.178430557250977,"[31.86607360839844, 82.40795135498047]",0,"[11.06250286102295, 28.213596343994148]",0,0,densenet121-2-mobilenet_v2-2
resnet101,16,squeezenet1_0,16,mig,1.0,948.4856796903612,3308.12248660994,16.634702682495117,4.793882369995117,16.634702682495117,4.793882369995117,16.634702682495117,4.793882369995117,"[48.97916316986084, 134.917950630188]",0,"[21.50583267211914, 115.78102111816403]",0,0,resnet101-16-squeezenet1_0-16
resnet50,4,vgg19,8,mig,1.0,920.1422372243238,507.91480889669,4.311084747314453,7.524967193603516,4.311084747314453,7.524967193603516,4.311084747314453,7.524967193603516,"[15.934944152832031, 48.004198074340856]",0,"[25.303125381469727, 86.88945770263673]",0,0,resnet50-4-vgg19-8
mobilenet_v3_large,8,resnet18,16,mig,1.0,2813.069962160372,2916.238367153764,2.760171890258789,2.706289291381836,2.760171890258789,2.706289291381836,2.760171890258789,2.706289291381836,"[8.74340534210205, 21.95785045623779]",0,"[7.94684886932373, 23.18594455718994]",0,0,mobilenet_v3_large-8-resnet18-16
alexnet,4,densenet161,32,mig,1.0,3567.2871849563016,382.65048895398286,1.0929107666015625,10.412216186523438,1.0929107666015625,10.412216186523438,1.0929107666015625,10.412216186523438,"[15.523195266723633, 111.34619712829594]",0,"[150.1929759979248, 402.6620864868164]",0,0,alexnet-4-densenet161-32
efficientnet_b5,4,efficientnet_b7,16,mig,1.0,407.6143915601046,230.95967795029813,9.772300720214844,17.2882080078125,9.772300720214844,17.2882080078125,9.772300720214844,17.2882080078125,"[52.23727226257324, 122.29514122009276]",0,"[131.41703605651855, 542.326378822327]",0,0,efficientnet_b5-4-efficientnet_b7-16
alexnet,2,squeezenet1_0,8,mig,1.0,2399.333227636663,1737.7680658773656,0.8060932159423828,1.1301040649414062,0.8060932159423828,1.1301040649414062,0.8060932159423828,1.1301040649414062,"[2.0967721939086914, 5.826306343078614]",0,"[8.197307586669922, 23.445844650268555]",0,0,alexnet-2-squeezenet1_0-8
resnet101,16,resnet152,2,mig,1.0,948.4856796903612,686.5900725297299,16.634702682495117,22.98569679260254,16.634702682495117,22.98569679260254,16.634702682495117,22.98569679260254,"[48.97916316986084, 134.917950630188]",0,"[53.725600242614746, 128.05020809173587]",0,0,resnet101-16-resnet152-2
resnet18,32,vgg16,4,mig,1.0,3782.9997833017183,772.254471186138,8.301258087158203,39.40701484680176,8.301258087158203,39.40701484680176,8.301258087158203,39.40701484680176,"[16.067981719970703, 41.36037826538086]",0,"[9.12332534790039, 28.58603000640869]",1,1,resnet18-32-vgg16-4
densenet169,2,resnet152,8,mig,1.0,200.81574771689284,268.48230483566783,9.678363800048828,7.330179214477539,9.678363800048828,7.330179214477539,9.678363800048828,7.330179214477539,"[32.2953462600708, 93.69852542877194]",0,"[59.587717056274414, 178.08079719543457]",0,0,densenet169-2-resnet152-8
mobilenet_v3_large,8,resnet18,32,mig,1.0,2813.069962160372,2916.238367153764,2.760171890258789,2.706289291381836,2.760171890258789,2.706289291381836,2.760171890258789,2.706289291381836,"[8.74340534210205, 21.95785045623779]",0,"[16.067981719970703, 41.36037826538086]",0,0,mobilenet_v3_large-8-resnet18-32
mobilenet_v3_small,16,vgg11,8,mig,1.0,6876.010487153612,1276.821787540926,2.2382736206054688,11.870622634887695,2.2382736206054688,11.870622634887695,2.2382736206054688,11.870622634887695,"[7.981538772583008, 24.18406009674073]",0,"[10.160207748413086, 29.346108436584476]",0,0,mobilenet_v3_small-16-vgg11-8
alexnet,32,densenet161,2,mig,1.0,9616.509799970076,553.3664036247662,3.179311752319336,57.096242904663086,3.179311752319336,57.096242904663086,3.179311752319336,57.096242904663086,"[11.010289192199709, 27.551174163818366]",0,"[31.385421752929688, 97.31435775756836]",0,0,alexnet-32-densenet161-2
densenet161,8,squeezenet1_1,4,mig,1.0,440.3610901415633,4510.793236248518,18.10455322265625,1.7397403717041016,18.10455322265625,1.7397403717041016,18.10455322265625,1.7397403717041016,"[39.22939300537109, 130.18898963928223]",0,"[5.745649337768555, 19.358348846435547]",0,0,densenet161-8-squeezenet1_1-4
resnet34,2,resnet34,8,mig,1.0,809.669492704064,809.669492704064,2.452850341796875,2.452850341796875,2.452850341796875,2.452850341796875,2.452850341796875,2.452850341796875,"[6.753325462341309, 21.199584007263184]",0,"[8.031487464904785, 22.634100914001465]",0,0,resnet34-2-resnet34-8
resnet50,8,squeezenet1_0,8,mig,1.0,1342.7096690785786,3054.164991194825,5.912303924560547,2.59256362915039,5.912303924560547,2.59256362915039,5.912303924560547,2.59256362915039,"[31.15856647491455, 100.51560401916504]",0,"[8.197307586669922, 23.445844650268555]",0,0,resnet50-8-squeezenet1_0-8
mobilenet_v2,32,resnet101,8,mig,1.0,3048.3865459052604,1021.4275281431428,10.405302047729492,31.00776672363281,10.405302047729492,31.00776672363281,10.405302047729492,31.00776672363281,"[21.3320255279541, 89.20621871948254]",0,"[41.705965995788574, 134.9987268447876]",0,0,mobilenet_v2-32-resnet101-8
alexnet,8,resnet50,2,mig,1.0,5696.807396243809,1342.7096690785786,1.3685226440429688,5.912303924560547,1.3685226440429688,5.912303924560547,1.3685226440429688,5.912303924560547,"[618.685245513916, 1469.8224782943723]",0,"[15.022516250610352, 47.57630825042726]",0,0,alexnet-8-resnet50-2
efficientnet_b6,8,efficientnet_b6,8,mig,1.0,376.7688585285648,376.7688585285648,21.190881729125977,21.190881729125977,21.190881729125977,21.190881729125977,21.190881729125977,21.190881729125977,"[64.6524429321289, 187.1220111846924]",0,"[64.6524429321289, 187.1220111846924]",0,0,efficientnet_b6-8-efficientnet_b6-8
densenet169,8,resnet18,4,mig,1.0,674.9251621812607,3678.682182827303,11.803150177001951,2.144336700439453,11.803150177001951,2.144336700439453,11.803150177001951,2.144336700439453,"[37.24122047424317, 112.37168312072754]",0,"[4.45866584777832, 12.677240371704103]",0,0,densenet169-8-resnet18-4
squeezenet1_1,32,vgg16,32,mig,1.0,4778.970480923976,772.254471186138,6.583452224731445,39.40701484680176,6.583452224731445,39.40701484680176,6.583452224731445,39.40701484680176,"[38.78581523895264, 3191.081166267395]",0,"[59.967875480651855, 190.44158458709745]",0,0,squeezenet1_1-32-vgg16-32
efficientnet_b5,32,resnet34,32,mig,1.0,666.0399319996826,2998.242378735302,47.93357849121094,10.450363159179688,47.93357849121094,10.450363159179688,47.93357849121094,10.450363159179688,"[88.68300914764404, 229.1651964187622]",0,"[23.201465606689453, 60.73904037475586]",0,0,efficientnet_b5-32-resnet34-32
mobilenet_v3_small,8,vgg13,8,mig,1.0,3458.015172803457,820.3296579452777,2.2444725036621094,9.43279266357422,2.2444725036621094,9.43279266357422,2.2444725036621094,9.43279266357422,"[10.103464126586914, 31.44035339355469]",0,"[20.986437797546387, 61.68134212493898]",0,0,mobilenet_v3_small-8-vgg13-8
resnet152,16,resnet18,4,mig,1.0,686.5900725297299,4409.018872376294,22.98569679260254,3.5767555236816406,22.98569679260254,3.5767555236816406,22.98569679260254,3.5767555236816406,"[65.30427932739258, 180.2811622619629]",0,"[4.45866584777832, 12.677240371704103]",0,0,resnet152-16-resnet18-4
resnet152,8,squeezenet1_1,16,mig,1.0,505.2930479235832,3816.411009996502,15.77305793762207,2.0606517791748047,15.77305793762207,2.0606517791748047,15.77305793762207,2.0606517791748047,"[59.587717056274414, 178.08079719543457]",0,"[15.970110893249512, 680.0486087799072]",0,0,resnet152-8-squeezenet1_1-16
densenet201,2,vgg13,2,mig,1.0,162.26334227689688,614.5929580552494,12.023448944091797,3.150463104248047,12.023448944091797,3.150463104248047,12.023448944091797,3.150463104248047,"[55.79066276550293, 137.5442028045655]",0,"[5.352497100830078, 14.85733985900879]",0,0,densenet201-2-vgg13-2
densenet201,32,resnet50,2,mig,1.0,775.0047891144825,1571.9706699155736,40.846824645996094,20.16615867614746,40.846824645996094,20.16615867614746,40.846824645996094,20.16615867614746,"[140.98715782165527, 507.3609590530398]",0,"[15.022516250610352, 47.57630825042726]",0,0,densenet201-32-resnet50-2
densenet121,32,densenet121,8,mig,1.0,1102.7413524041922,1102.7413524041922,28.87725830078125,28.87725830078125,28.87725830078125,28.87725830078125,28.87725830078125,28.87725830078125,"[55.29773235321045, 161.38911247253418]",0,"[20.061135292053223, 61.494946479797385]",0,0,densenet121-32-densenet121-8
alexnet,32,squeezenet1_0,16,mig,1.0,9616.509799970076,3291.8604860971463,3.179311752319336,9.611368179321287,3.179311752319336,9.611368179321287,3.179311752319336,9.611368179321287,"[11.010289192199709, 27.551174163818366]",0,"[21.50583267211914, 115.78102111816403]",0,0,alexnet-32-squeezenet1_0-16
densenet121,8,resnet152,16,mig,1.0,1023.735084260904,505.2930479235832,7.765769958496094,15.77305793762207,7.765769958496094,15.77305793762207,7.765769958496094,15.77305793762207,"[20.061135292053223, 61.494946479797385]",0,"[65.30427932739258, 180.2811622619629]",0,0,densenet121-8-resnet152-16
mobilenet_v2,8,squeezenet1_1,4,mig,1.0,3098.107049620184,4510.793236248518,2.542257308959961,1.7397403717041016,2.542257308959961,1.7397403717041016,2.542257308959961,1.7397403717041016,"[9.105205535888672, 28.820157051086422]",0,"[5.745649337768555, 19.358348846435547]",0,0,mobilenet_v2-8-squeezenet1_1-4
resnet152,4,resnet152,4,mig,1.0,387.14863366545336,387.14863366545336,10.28299331665039,10.28299331665039,10.28299331665039,10.28299331665039,10.28299331665039,10.28299331665039,"[52.88875102996826, 147.14336395263672]",0,"[52.88875102996826, 147.14336395263672]",0,0,resnet152-4-resnet152-4
resnet18,2,resnet18,2,mig,1.0,1442.673744355666,1442.673744355666,1.356363296508789,1.356363296508789,1.356363296508789,1.356363296508789,1.356363296508789,1.356363296508789,"[3.32498550415039, 8.381843566894531]",0,"[3.32498550415039, 8.381843566894531]",0,0,resnet18-2-resnet18-2
vgg11,16,vgg16,2,mig,1.0,1599.3903552014503,913.1088210011706,9.563684463500977,16.68715476989746,9.563684463500977,16.68715476989746,9.563684463500977,16.68715476989746,"[20.45154571533203, 65.66710472106938]",0,"[6.448507308959961, 18.3983325958252]",0,0,vgg11-16-vgg16-2
efficientnet_b6,16,vgg13,2,mig,1.0,482.786087281117,1092.6166426911948,33.05649757385254,14.054536819458008,33.05649757385254,14.054536819458008,33.05649757385254,14.054536819458008,"[59.7454309463501, 131.84561729431152]",0,"[5.352497100830078, 14.85733985900879]",0,0,efficientnet_b6-16-vgg13-2
resnet152,32,vgg13,4,mig,1.0,733.81400502661,1145.5247464873337,43.114423751831055,26.99828147888184,43.114423751831055,26.99828147888184,43.114423751831055,26.99828147888184,"[130.81252574920654, 467.5929307937622]",0,"[7.332563400268555, 24.69758987426758]",1,1,resnet152-32-vgg13-4
efficientnet_b5,32,resnet18,16,mig,1.0,666.0399319996826,4610.227966363354,47.93357849121094,6.805896759033203,47.93357849121094,6.805896759033203,47.93357849121094,6.805896759033203,"[88.68300914764404, 229.1651964187622]",0,"[7.94684886932373, 23.18594455718994]",0,0,efficientnet_b5-32-resnet18-16
efficientnet_b5,8,resnet50,16,mig,1.0,503.5710387617074,1109.9639788382794,15.833377838134766,7.170200347900391,15.833377838134766,7.170200347900391,15.833377838134766,7.170200347900391,"[48.195481300354, 137.98916339874268]",0,"[33.52701663970947, 110.16175746917725]",0,0,efficientnet_b5-8-resnet50-16
inception_v3,16,resnet18,8,mig,1.0,1737.9543126799872,4409.018872376294,9.16290283203125,3.5767555236816406,9.16290283203125,3.5767555236816406,9.16290283203125,3.5767555236816406,"[24.31881427764893, 91.33017063140876]",0,"[5.157947540283203, 15.062761306762695]",0,0,inception_v3-16-resnet18-8
resnet18,8,squeezenet1_0,32,mig,1.0,2916.238367153764,2491.933748073273,2.706289291381836,3.1790733337402344,2.706289291381836,3.1790733337402344,2.706289291381836,3.1790733337402344,"[5.157947540283203, 15.062761306762695]",0,"[61.8593692779541, 328.75738143920904]",0,0,resnet18-8-squeezenet1_0-32
densenet201,2,efficientnet_b6,8,mig,1.0,162.26334227689688,197.7471394637571,12.023448944091797,9.929895401000977,12.023448944091797,9.929895401000977,12.023448944091797,9.929895401000977,"[55.79066276550293, 137.5442028045655]",0,"[64.6524429321289, 187.1220111846924]",0,0,densenet201-2-efficientnet_b6-8
densenet161,8,mobilenet_v2,2,mig,1.0,440.3610901415633,3098.107049620184,18.10455322265625,2.542257308959961,18.10455322265625,2.542257308959961,18.10455322265625,2.542257308959961,"[39.22939300537109, 130.18898963928223]",0,"[11.06250286102295, 28.213596343994148]",0,0,densenet161-8-mobilenet_v2-2
vgg19,16,vgg19,16,mig,1.0,620.7476169981036,620.7476169981036,24.64151382446289,24.64151382446289,24.64151382446289,24.64151382446289,24.64151382446289,24.64151382446289,"[47.20258712768555, 161.4960193634034]",0,"[47.20258712768555, 161.4960193634034]",0,0,vgg19-16-vgg19-16
efficientnet_b7,16,resnet152,2,mig,1.0,348.49019660126885,686.5900725297299,45.80855369567871,22.98569679260254,45.80855369567871,22.98569679260254,45.80855369567871,22.98569679260254,"[131.41703605651855, 542.326378822327]",0,"[53.725600242614746, 128.05020809173587]",0,0,efficientnet_b7-16-resnet152-2
alexnet,8,vgg16,2,mig,1.0,5696.807396243809,837.5200617407174,1.3685226440429688,9.1552734375,1.3685226440429688,9.1552734375,1.3685226440429688,9.1552734375,"[618.685245513916, 1469.8224782943723]",0,"[6.448507308959961, 18.3983325958252]",0,0,alexnet-8-vgg16-2
alexnet,16,squeezenet1_1,8,mig,1.0,7811.053752914595,5304.944050396976,1.978158950805664,2.957344055175781,1.978158950805664,2.957344055175781,1.978158950805664,2.957344055175781,"[9.903192520141602, 800.369453430176]",0,"[7.340192794799805, 20.30348777770996]",0,0,alexnet-16-squeezenet1_1-8
densenet121,32,densenet161,4,mig,1.0,1102.7413524041922,553.3664036247662,28.87725830078125,57.096242904663086,28.87725830078125,57.096242904663086,28.87725830078125,57.096242904663086,"[55.29773235321045, 161.38911247253418]",0,"[34.93690490722656, 104.54678535461426]",0,0,densenet121-32-densenet161-4
inception_v3,8,resnet50,16,mig,1.0,1123.0990037325655,1109.9639788382794,7.093667984008789,7.170200347900391,7.093667984008789,7.170200347900391,7.093667984008789,7.170200347900391,"[18.77737045288086, 52.09059715271001]",0,"[33.52701663970947, 110.16175746917725]",0,0,inception_v3-8-resnet50-16
mobilenet_v3_large,2,mobilenet_v3_large,4,mig,1.0,722.8780742904388,722.8780742904388,2.6755332946777344,2.6755332946777344,2.6755332946777344,2.6755332946777344,2.6755332946777344,2.6755332946777344,"[10.19287109375, 25.970196723937992]",0,"[10.463953018188477, 31.406164169311523]",0,0,mobilenet_v3_large-2-mobilenet_v3_large-4
densenet161,32,efficientnet_b5,8,mig,1.0,553.3664036247662,666.0399319996826,57.096242904663086,47.93357849121094,57.096242904663086,47.93357849121094,57.096242904663086,47.93357849121094,"[150.1929759979248, 402.6620864868164]",0,"[48.195481300354, 137.98916339874268]",0,0,densenet161-32-efficientnet_b5-8
resnet18,16,resnet34,2,mig,1.0,4409.018872376294,2790.7294957671643,3.5767555236816406,5.627632141113281,3.5767555236816406,5.627632141113281,3.5767555236816406,5.627632141113281,"[7.94684886932373, 23.18594455718994]",0,"[6.753325462341309, 21.199584007263184]",0,0,resnet18-16-resnet34-2
resnet18,2,vgg13,4,mig,1.0,1442.673744355666,614.5929580552494,1.356363296508789,3.150463104248047,1.356363296508789,3.150463104248047,1.356363296508789,3.150463104248047,"[3.32498550415039, 8.381843566894531]",0,"[7.332563400268555, 24.69758987426758]",0,0,resnet18-2-vgg13-4
squeezenet1_1,8,vgg11,4,mig,1.0,3816.411009996502,1162.503585797465,2.0606517791748047,6.59632682800293,2.0606517791748047,6.59632682800293,2.0606517791748047,6.59632682800293,"[7.340192794799805, 20.30348777770996]",0,"[4.9076080322265625, 14.774084091186523]",0,0,squeezenet1_1-8-vgg11-4
alexnet,2,mobilenet_v2,32,mig,1.0,2399.333227636663,897.428632136034,0.8060932159423828,2.1719932556152344,0.8060932159423828,2.1719932556152344,0.8060932159423828,2.1719932556152344,"[2.0967721939086914, 5.826306343078614]",0,"[21.3320255279541, 89.20621871948254]",0,0,alexnet-2-mobilenet_v2-32
inception_v3,2,resnet34,32,mig,1.0,401.4947925700484,809.669492704064,4.856586456298828,2.452850341796875,4.856586456298828,2.452850341796875,4.856586456298828,2.452850341796875,"[15.114545822143556, 40.23642539978028]",0,"[23.201465606689453, 60.73904037475586]",0,0,inception_v3-2-resnet34-32
alexnet,16,densenet169,4,mig,1.0,7811.053752914595,776.6799629443728,1.978158950805664,20.51258087158203,1.978158950805664,20.51258087158203,1.978158950805664,20.51258087158203,"[9.903192520141602, 800.369453430176]",0,"[37.70208358764648, 111.1121892929078]",0,0,alexnet-16-densenet169-4
